OBJECTID,COUNTYL,PASER
135172,163,4
134213,163,4
134307,163,3
136094,163,2
133459,163,8
137300,163,8
136305,163,4
135873,163,4
136717,163,9
133633,163,5
135251,163,7
132738,163,5
135032,163,4
134076,163,5
132909,163,3
135942,163,4
137161,163,7
133160,163,8
133572,163,9
134668,163,9
135731,163,5
137588,163,4
133688,163,5
133331,163,6
135463,163,4
133741,163,6
134334,163,5
133005,163,4
135544,163,8
136783,163,4
134972,163,5
133889,163,2
137852,163,4
133224,163,5
135337,163,3
132819,163,6
135114,163,9
134164,163,4
134277,163,3
136069,163,5
133435,163,8
137258,163,3
136286,163,3
135842,163,4
136687,163,3
133620,163,5
134810,163,3
135220,163,3
132720,163,6
135011,163,2
134029,163,6
132491,163,6
132878,163,2
137144,163,5
137792,163,4
136144,163,5
133538,163,2
135707,163,7
136914,163,3
133953,163,5
133313,163,9
135400,163,6
133738,163,5
135176,163,8
134243,163,4
132954,163,3
135513,163,9
136730,163,4
135893,163,5
134932,163,4
133862,163,6
135324,163,9
132790,163,3
135106,163,6
134137,163,3
134531,163,9
135650,163,5
136033,163,5
133411,163,8
133198,163,4
135812,163,3
134011,163,6
132469,163,4
135613,163,5
137765,163,4
136130,163,6
133508,163,4
135680,163,6
136897,163,3
137531,163,2
133928,163,7
133277,163,6
135379,163,8
135168,163,3
134202,163,4
136085,163,5
133482,163,6
137351,163,7
135862,163,5
137719,163,3
135277,163,5
132755,163,6
135062,163,5
134065,163,3
132900,163,5
136428,163,4
135992,163,4
133370,163,8
133152,163,7
134654,163,9
135777,163,5
137589,163,4
136621,163,5
135480,163,3
133795,163,5
132640,163,4
133965,163,3
134370,163,8
135567,163,2
136798,163,6
134853,163,6
134978,163,4
133879,163,3
137883,163,9
133260,163,5
132847,163,3
135123,163,4
134179,163,4
134302,163,3
136064,163,6
133474,163,8
137311,163,5
135838,163,4
137092,163,4
136671,163,5
133646,163,9
135213,163,4
132714,163,6
134994,163,6
134039,163,2
132475,163,6
132879,163,9
135937,163,5
133133,163,9
136197,163,3
133586,163,8
135700,163,4
133677,163,8
133351,163,8
135440,163,2
133750,163,4
134349,163,4
133014,163,4
135532,163,9
136773,163,3
134938,163,5
133864,163,5
133222,163,5
135322,163,4
132811,163,7
135097,163,2
134142,163,3
135632,163,9
136026,163,6
133449,163,8
137264,163,4
135805,163,3
136633,163,1
133605,163,3
134796,163,8
136809,163,7
134016,163,6
132467,163,5
137759,163,3
136160,163,5
133544,163,8
135672,163,6
136912,163,3
133932,163,7
133330,163,6
135403,163,7
133721,163,5
135197,163,4
134231,163,4
132967,163,4
135508,163,4
136338,163,5
135892,163,5
135963,163,5
133149,163,7
133580,163,8
135729,163,5
133678,163,5
133340,163,3
135451,163,2
133752,163,5
134336,163,5
132998,163,5
135538,163,8
136789,163,4
137465,163,4
134953,163,3
133841,163,6
137857,163,4
133223,163,5
132815,163,7
135082,163,4
134131,163,4
135638,163,7
136034,163,5
133433,163,9
137256,163,3
135810,163,4
136680,163,2
133616,163,5
136818,163,5
135222,163,3
132696,163,9
134986,163,4
134038,163,3
133122,163,6
136134,163,5
133554,163,8
135709,163,8
136927,163,3
137539,163,2
133946,163,3
133310,163,9
135408,163,8
133718,163,4
135187,163,4
134235,163,4
132961,163,4
135503,163,6
136737,163,4
136344,163,4
135899,163,6
134893,163,3
133818,163,4
135295,163,3
132779,163,2
135049,163,4
134116,163,3
134527,163,9
135616,163,8
136002,163,5
133390,163,5
137249,163,8
133193,163,4
135766,163,5
137614,163,4
134891,163,3
133805,163,4
134329,163,4
132641,163,3
134021,163,6
134396,163,8
135607,163,7
136117,163,5
133513,163,3
134886,163,5
135667,163,5
136894,163,3
137498,163,4
133900,163,9
137884,163,9
133269,163,8
135384,163,8
135148,163,3
134188,163,4
136082,163,4
133488,163,5
137343,163,5
136313,163,3
135854,163,5
136715,163,4
132735,163,7
135042,163,4
134089,163,3
132918,163,3
135969,163,5
133377,163,9
133159,163,9
137812,163,4
135725,163,6
136628,163,5
133701,163,5
135472,163,4
133783,163,5
133970,163,3
134394,163,5
133003,163,4
135572,163,2
136791,163,6
134847,163,8
134979,163,4
133883,163,6
137860,163,4
133255,163,5
135366,163,8
132845,163,2
134182,163,3
134305,163,3
136042,163,6
133419,163,8
135837,163,5
136676,163,3
133631,163,5
134829,163,7
135237,163,4
132703,163,9
135007,163,3
134047,163,3
132484,163,6
132881,163,9
135918,163,4
133135,163,9
137796,163,4
133584,163,9
135704,163,7
133660,163,5
133342,163,3
135437,163,4
133768,163,6
134338,163,3
132980,163,4
135549,163,2
136764,163,4
134948,163,9
133843,163,6
133207,163,3
135318,163,4
132824,163,3
135104,163,6
134130,163,8
134533,163,9
135651,163,6
136016,163,6
133391,163,5
137261,163,3
135803,163,3
136659,163,2
133596,163,8
134798,163,8
132691,163,5
133998,163,6
137761,163,3
136103,163,5
133563,163,2
135679,163,6
136904,163,4
133962,163,2
133304,163,6
135401,163,6
133722,163,4
135188,163,4
134250,163,3
132940,163,5
135515,163,8
136732,163,6
136341,163,3
135880,163,6
135282,163,3
132773,163,3
135061,163,5
134093,163,3
134505,163,8
132935,163,3
135991,163,5
133374,163,9
133181,163,5
135753,163,8
136608,163,5
134910,163,5
133812,163,4
134328,163,4
133964,163,4
135623,163,9
136712,163,4
133511,163,4
134864,163,5
136886,163,3
133920,163,2
133271,163,8
135376,163,8
135162,163,4
134217,163,4
134284,163,4
136089,163,7
133481,163,6
137299,163,8
136304,163,4
135870,163,6
137721,163,4
136724,163,4
133636,163,3
135240,163,4
132736,163,6
135028,163,3
134078,163,5
132905,163,5
136413,163,3
135945,163,4
133170,163,5
135728,163,5
133700,163,5
137383,163,3
135487,163,7
133781,163,5
134911,163,5
133803,163,6
135278,163,4
132784,163,4
135052,163,4
134111,163,3
134526,163,9
136424,163,4
135997,163,5
133397,163,8
137237,163,4
133177,163,5
135754,163,9
136607,163,5
137393,163,4
134907,163,4
133804,163,5
134318,163,4
133984,163,5
135602,163,7
136111,163,5
133525,163,4
134866,163,5
137481,163,4
133916,163,2
133283,163,7
135387,163,8
135156,163,8
134189,163,4
136095,163,6
133469,163,8
137332,163,5
135872,163,4
136698,163,4
135268,163,4
132748,163,5
135016,163,3
134074,163,4
134511,163,5
136420,163,3
135961,163,5
133375,163,9
133147,163,7
137807,163,4
134655,163,9
135722,163,5
137598,163,4
133703,163,5
137352,163,7
135476,163,3
133779,163,5
134266,163,3
134377,163,2
133008,163,4
135583,163,7
136760,163,3
134849,163,8
137464,163,4
134954,163,3
133880,163,6
137843,163,4
133261,163,5
132835,163,8
135122,163,3
134173,163,4
134252,163,3
136044,163,5
133432,163,9
137308,163,5
135836,163,5
137089,163,9
136679,163,2
133604,163,9
134830,163,6
135212,163,4
132717,163,6
134988,163,5
134037,163,1
132483,163,5
132882,163,9
135920,163,5
133123,163,9
137791,163,4
136147,163,6
133569,163,8
135705,163,7
133689,163,5
133343,163,3
135455,163,4
133744,163,6
134346,163,4
132973,163,4
135543,163,8
135922,163,5
134925,163,4
133856,163,6
133234,163,5
135326,163,9
132810,163,7
135099,163,2
134128,163,3
134549,163,2
135633,163,8
136012,163,6
133414,163,8
135795,163,6
137668,163,4
136632,163,3
134809,163,8
132687,163,5
134017,163,6
137151,163,6
137757,163,3
136122,163,5
133549,163,8
135676,163,6
136905,163,4
137541,163,2
133934,163,5
133293,163,7
135412,163,9
133735,163,4
135202,163,3
134248,163,3
132924,163,3
135527,163,9
133491,163,6
137321,163,5
136327,163,4
135888,163,5
135273,163,4
132763,163,2
135063,163,5
134091,163,3
134514,163,6
132928,163,3
136431,163,4
135982,163,5
133358,163,2
137243,163,3
133192,163,4
136217,163,4
135772,163,6
136620,163,5
137385,163,4
134904,163,5
133801,163,4
134304,163,3
132652,163,8
133968,163,3
134389,163,6
135621,163,8
133521,163,6
134872,163,4
133907,163,9
137879,163,9
133243,163,5
135369,163,8
135158,163,2
134193,163,4
134310,163,3
136070,163,5
133478,163,8
137290,163,4
135875,163,4
136705,163,4
133659,163,5
132747,163,5
135038,163,3
134064,163,3
132914,163,3
136396,163,7
135943,163,4
133140,163,9
135719,163,8
137592,163,4
133666,163,5
137356,163,7
135432,163,4
133743,163,5
134358,163,8
132986,163,4
135553,163,8
136786,163,4
136401,163,3
136844,163,5
134959,163,3
133871,163,3
137854,163,4
133219,163,5
132838,163,2
135128,163,8
134170,163,7
134268,163,3
136059,163,5
133418,163,8
135845,163,5
136673,163,5
133607,163,2
134799,163,8
132708,163,5
135008,163,3
134050,163,3
132856,163,3
135930,163,6
133127,163,8
136140,163,6
133548,163,8
135686,163,4
136908,163,4
133956,163,2
133303,163,6
135411,163,8
133710,163,6
135183,163,5
134219,163,4
132953,163,4
133018,163,6
135498,163,8
135879,163,6
134935,163,5
133852,163,6
135331,163,9
132817,163,3
135109,163,5
134126,163,4
134523,163,2
134255,163,3
134381,163,6
132996,163,5
135587,163,7
136771,163,3
136415,163,3
134957,163,9
133867,163,7
137839,163,4
133242,163,5
135345,163,5
132830,163,6
135115,163,9
134165,163,5
134261,163,7
136045,163,6
133448,163,9
137259,163,3
136263,163,5
135832,163,4
137674,163,4
136672,163,3
133621,163,5
134855,163,6
135233,163,3
132716,163,6
135002,163,6
134057,163,3
132485,163,5
132873,163,2
135928,163,5
133578,163,8
135691,163,4
133674,163,5
133309,163,7
135454,163,4
133742,163,5
134345,163,4
132966,163,4
135529,163,9
135934,163,5
134924,163,5
133838,163,6
133213,163,5
135310,163,7
132799,163,3
135080,163,4
134125,163,3
134536,163,8
135646,163,5
136021,163,6
133386,163,4
137239,163,4
135800,163,3
136637,163,4
134823,163,3
134005,163,6
136106,163,5
133507,163,4
135670,163,5
136930,163,3
137529,163,4
133933,163,7
133294,163,7
135425,163,7
133725,163,4
135200,163,3
134237,163,5
135519,163,9
133498,163,4
137337,163,5
136328,163,3
135886,163,5
135293,163,3
132787,163,9
135066,163,3
134102,163,3
134512,163,3
132947,163,4
136422,163,3
136004,163,7
133371,163,9
133187,163,2
135768,163,5
136605,163,5
137391,163,4
135491,163,7
133789,163,4
132653,163,8
133989,163,6
134387,163,8
135586,163,7
136800,163,3
133655,163,4
134869,163,5
136893,163,3
133915,163,2
133251,163,5
135397,163,8
132843,163,8
135169,163,3
134214,163,4
134301,163,3
136076,163,5
133472,163,8
137313,163,5
136323,163,4
135871,163,6
137095,163,5
136713,163,4
133639,163,9
135245,163,5
132745,163,5
135045,163,5
134069,163,3
132906,163,5
136409,163,3
135973,163,5
133141,163,9
133570,163,8
134666,163,9
135748,163,8
133690,163,5
137353,163,7
133334,163,6
135462,163,4
133739,163,5
134356,163,5
132994,163,4
135540,163,8
136778,163,4
136398,163,3
137478,163,4
134968,163,4
133861,163,6
137851,163,4
133209,163,5
135360,163,5
132813,163,7
135134,163,8
134133,163,8
136066,163,5
133443,163,8
135843,163,5
137641,163,9
136681,163,2
133619,163,5
134818,163,3
135223,163,3
132711,163,5
135004,163,6
134027,163,6
132480,163,6
132865,163,3
137158,163,7
133121,163,6
137794,163,4
136138,163,7
133559,163,8
135698,163,4
136916,163,3
136565,163,9
133952,163,5
133328,163,6
135420,163,5
133712,163,5
135199,163,3
134220,163,4
132952,163,4
135522,163,9
136331,163,3
135904,163,5
134903,163,5
133824,163,4
135276,163,2
132786,163,9
135074,163,3
134117,163,3
134532,163,8
135605,163,7
135988,163,5
133409,163,8
137254,163,8
133194,163,4
135765,163,3
137406,163,3
134895,163,3
133829,163,3
133999,163,6
132468,163,3
135609,163,7
136129,163,6
133528,163,5
134877,163,4
135685,163,4
136896,163,3
133913,163,5
137882,163,9
133267,163,8
135393,163,6
135155,163,8
134208,163,4
136077,163,5
133484,163,6
137338,163,5
135849,163,5
135249,163,7
132741,163,4
135031,163,4
134075,163,4
136425,163,4
135971,163,5
133355,163,2
133167,163,9
137806,163,4
134669,163,9
135739,163,6
136627,163,5
135473,163,4
133793,163,5
133972,163,3
134364,163,8
135574,163,3
136804,163,6
135653,163,5
136037,163,6
133387,163,4
137248,163,4
135806,163,3
137608,163,3
136635,163,1
134026,163,6
135594,163,7
137755,163,3
136116,163,5
133535,163,5
135665,163,5
136902,163,3
133925,163,9
133295,163,7
135395,163,8
135167,163,3
134191,163,4
136080,163,4
133500,163,4
137322,163,5
135867,163,4
135300,163,5
132758,163,5
135077,163,4
134113,163,3
134506,163,8
135990,163,5
133383,163,4
133199,163,4
137808,163,4
135769,163,5
135479,163,3
133773,163,5
132643,163,4
133975,163,4
134378,163,2
135571,163,2
136793,163,6
134876,163,4
134955,163,3
133893,163,2
133241,163,5
132849,163,3
135118,163,4
134184,163,2
134288,163,3
136060,163,6
133454,163,8
137314,163,5
136311,163,3
135830,163,5
133654,163,5
135254,163,3
132700,163,9
135030,163,3
134083,163,5
132478,163,6
132868,163,3
135949,163,5
133144,163,7
133593,163,9
135723,163,6
133683,163,6
133352,163,8
135438,163,4
133769,163,5
134348,163,4
132993,163,4
135531,163,9
136780,163,4
137467,163,4
134950,163,9
133865,163,5
137836,163,4
133225,163,5
135304,163,4
132800,163,4
135084,163,4
134144,163,3
135649,163,5
136008,163,5
133444,163,8
135809,163,3
136678,163,2
133617,163,5
134813,163,4
132695,163,9
134987,163,4
134046,163,2
136157,163,5
133546,163,8
135711,163,2
136929,163,3
136564,163,9
133943,163,6
133311,163,9
135418,163,5
133715,163,6
135206,163,4
134227,163,4
132972,163,4
135516,163,8
136739,163,5
136339,163,5
135905,163,7
134899,163,5
133817,163,4
135296,163,2
132765,163,2
135064,163,4
134115,163,3
134540,163,9
135614,163,8
136001,163,5
133393,163,5
137252,163,8
133189,163,2
135763,163,5
137639,163,3
136643,163,4
137395,163,4
134916,163,5
133814,163,6
134316,163,6
133966,163,3
134398,163,8
135601,163,7
136110,163,5
133510,163,4
134870,163,4
135661,163,5
136889,163,3
133899,163,4
137870,163,9
133286,163,7
135392,163,6
135159,163,2
134201,163,4
136100,163,5
133453,163,8
137331,163,5
135856,163,5
136709,163,3
135270,163,4
132737,163,4
135020,163,4
134079,163,5
134521,163,8
132911,163,3
135947,163,5
133376,163,9
133145,163,7
134659,163,2
135745,163,5
137600,163,4
133705,163,6
137363,163,6
135486,163,3
133791,163,4
134265,163,3
134375,163,9
132999,163,5
135576,163,4
136796,163,4
134836,163,8
137468,163,4
134975,163,5
133886,163,2
137832,163,4
133247,163,5
135336,163,8
132840,163,2
135126,163,4
134178,163,4
134267,163,3
136061,163,5
133439,163,9
137306,163,5
136268,163,5
135827,163,4
137680,163,4
136665,163,3
133628,163,2
134839,163,7
135232,163,2
132728,163,5
134989,163,5
134035,163,2
132885,163,2
135933,163,6
133131,163,9
136136,163,6
133587,163,7
135690,163,4
137547,163,3
133676,163,9
133345,163,6
135450,163,2
133764,163,6
134354,163,5
132978,163,4
133015,163,4
135557,163,8
134942,163,5
133849,163,6
133228,163,5
135325,163,9
132823,163,3
135095,163,2
134132,163,5
134534,163,9
135625,163,9
136030,163,5
133416,163,8
135783,163,3
137671,163,4
136656,163,2
133624,163,5
134801,163,8
134835,163,6
134981,163,4
133882,163,6
137861,163,4
133246,163,5
135357,163,5
132846,163,3
135136,163,8
134175,163,4
134296,163,3
136047,163,5
133475,163,8
137297,163,8
135817,163,5
136686,163,5
133641,163,9
134845,163,9
135230,163,2
132712,163,5
135015,163,3
134051,163,4
132489,163,6
132864,163,3
135924,163,5
133573,163,8
135715,163,8
133669,163,5
133348,163,7
135459,163,4
133761,163,5
134333,163,5
132982,163,4
135530,163,9
136822,163,6
134937,163,5
133860,163,6
133217,163,5
132809,163,4
135085,163,4
134129,163,4
135624,163,9
136020,163,6
133425,163,5
137260,163,3
135786,163,4
137642,163,8
136662,163,3
133609,163,2
134803,163,8
136816,163,6
132689,163,5
134020,163,6
137157,163,7
136135,163,6
133540,163,2
135683,163,5
136913,163,3
137542,163,2
133931,163,7
133329,163,6
135426,163,7
133737,163,5
135201,163,3
134229,163,4
132945,163,4
135501,163,8
135895,163,5
134896,163,3
133823,163,4
135272,163,4
132766,163,3
135076,163,4
134109,163,3
132934,163,3
136433,163,4
135995,163,6
133399,163,8
137241,163,4
133184,163,5
136215,163,4
135764,163,5
136614,163,5
137403,163,3
134898,163,2
133815,163,5
134321,163,3
132649,163,7
133991,163,7
135599,163,8
136123,163,5
133526,163,5
134884,163,4
136891,163,3
133924,163,9
137875,163,9
133270,163,8
135380,163,8
135171,163,4
134196,163,4
134308,163,3
136091,163,7
133458,163,8
137339,163,5
136316,163,3
135877,163,5
137099,163,8
136725,163,5
132750,163,6
135024,163,4
134086,163,3
134519,163,8
132899,163,3
136418,163,3
135960,163,5
133156,163,7
135741,163,4
137594,163,4
133697,163,4
135465,163,4
133780,163,5
134258,163,8
134380,163,6
133000,163,5
135562,163,3
136761,163,3
134844,163,9
137477,163,4
134966,163,4
133894,163,2
137830,163,8
133252,163,5
135363,163,8
132828,163,6
134171,163,6
134254,163,3
136062,163,5
133430,163,9
137298,163,8
135822,163,6
137673,163,4
136677,163,3
133623,163,5
134831,163,5
135227,163,8
132707,163,5
135005,163,3
134034,163,2
132501,163,7
132859,163,2
135921,163,5
137163,163,7
133132,163,9
136142,163,6
133590,163,9
135693,163,4
133684,163,5
133319,163,3
135443,163,2
133749,163,5
134340,163,5
132975,163,4
135528,163,9
135925,163,6
134931,163,4
133840,163,6
133232,163,5
132804,163,5
135086,163,4
134149,163,4
134546,163,8
135628,163,6
136028,163,6
133400,163,8
137267,163,4
136259,163,3
135787,163,3
134824,163,3
136812,163,6
132688,163,5
133995,163,6
136114,163,5
133539,163,2
135668,163,5
136920,163,3
133951,163,5
133288,163,7
135431,163,6
133728,163,2
135204,163,3
134240,163,4
132944,163,4
135526,163,9
133504,163,4
137333,163,5
135908,163,5
135290,163,3
132767,163,3
135069,163,3
134092,163,3
132939,163,5
135981,163,5
133359,163,2
133202,163,7
136212,163,4
135770,163,5
135482,163,3
133800,163,5
134311,163,3
132648,163,3
133974,163,2
134384,163,9
135569,163,2
133519,163,3
134868,163,5
136903,163,4
133903,163,9
137880,163,9
133253,163,5
135399,163,8
135163,163,4
134187,163,6
134312,163,3
140976,163,6
137995,163,6
142312,163,4
141109,163,5
141787,163,2
139630,163,4
140831,163,7
139707,163,3
141549,163,6
142340,163,6
141995,163,3
140705,163,4
140467,163,8
139401,163,8
138061,163,4
142088,163,4
141203,163,4
139902,163,6
140183,163,4
139969,163,2
140258,163,4
140946,163,6
137960,163,4
142269,163,2
140359,163,4
138451,163,3
139578,163,8
138215,163,7
140784,163,5
139452,163,2
142194,163,2
141308,163,3
141969,163,4
141086,163,4
140442,163,5
139366,163,6
138026,125,5
141386,163,5
139862,163,5
140161,163,3
139675,163,5
139753,163,8
137941,163,4
142266,163,2
141383,163,5
138429,163,3
139559,163,4
140752,163,8
139424,163,3
138112,163,2
140911,163,8
141494,163,5
142165,163,2
139947,163,3
141053,163,3
140353,163,4
140404,163,2
137998,163,6
142025,163,2
139828,163,3
140138,163,5
139637,163,3
140848,163,5
139718,163,5
140641,163,5
138192,163,3
138816,163,3
141654,163,5
139526,163,5
140725,163,4
140506,163,5
139383,163,4
138103,163,2
140887,163,6
142137,163,2
139933,163,5
138380,163,3
140988,163,6
137957,163,4
142318,163,3
141097,163,5
139781,163,9
141783,163,4
139600,163,3
140824,163,5
140602,163,5
142358,163,6
141993,163,3
140697,163,4
140475,163,4
139354,163,7
138049,163,5
142100,163,2
141201,163,4
139887,163,5
139980,163,9
139763,163,8
140932,163,5
137918,163,3
142287,163,7
141662,163,5
140079,163,4
140371,163,5
138449,163,5
138230,163,7
140763,163,7
139462,163,4
141292,163,7
141083,163,3
140648,163,4
138035,163,7
139847,163,4
139664,163,5
140846,163,5
139731,163,5
142250,163,5
142408,163,6
139513,163,5
140719,163,3
140498,163,4
139426,163,3
138123,163,2
140875,163,4
142111,163,2
139954,163,3
141896,163,4
140303,163,9
140402,163,3
142179,163,2
141300,163,4
141960,163,8
141058,163,4
140078,163,4
138011,125,6
141393,163,5
141183,163,3
139872,163,5
139660,163,5
140859,163,5
139716,163,2
142238,163,2
142396,163,7
141381,163,5
139551,163,5
140758,163,6
139439,163,8
138127,163,7
140900,163,5
139946,163,3
140306,163,9
140386,163,4
139837,163,4
139631,163,4
140817,163,6
139715,163,2
142228,163,3
142379,163,5
139535,163,3
140723,163,4
140487,163,5
139406,163,3
138095,163,2
